labels,sentences
0,今日 份
0,今日 份 米奇 头 大号
0,今日 份 国内 销声匿迹 很久 海盐 芝士 味 小时 出门 明天 回家 真棒 越南 芽庄
0,今日 份 合肥 合肥 中星 城
0,今日 份 马达加斯加 黑虎 虾
0,今日 份 吃 肉 南京 德天 肥牛 海鲜 火锅 应天 大街 店
0,今日 份 海鲜 明天 终于 结束 假期 投入 下 一个 项目 中 越南 芽庄 海滩
0,今日 份 米奇 头 宵夜 冷饮 洗澡 澡 吃药 药 睡觉觉 越南
0,今日 份 树洞 帖 还好
0,今日 份 下午茶 炫包 饱
0,今日 份 中饭 小孙记 特色 鸭血 粉丝 吃不完
0,今日 拍摄
0,今日 無事 唯有 開心 真的 很 好
0,差点 交警 逮 还好 提前 发现
0,超级 开心 收到 漂亮 花花 爱 吃 火锅 天下第一 好 朋友 去 开封 玩
0,吃 日料 三文鱼 刺身 真的 好 好吃 美食
0,出门 玩 很 幸运 出 门前 抽 卡 两 抽出 推 婚卡 公交 地铁 都 刚刚 好 赶上 很 久 抽 盲盒 没 忍住 抽 几发 遇见 吴邪 生贺 好看 翻 寄售 区 翻出 推 偶遇 大 一张 内娱 墙头 广告 吃 很 香 很 好吃 新疆 馕 好看 新娘 礼服 小宝 晦气 事 职高生 拦住 说 关注 公众 号 下载 软件 扫码 不让 走 还 说 逃课 说 请假 休学 对方 很 没 分寸 说 肯定 抑郁 人
0,快乐 考试 结束 流浪 地球 华莱士
0,复查 有没有
0,喝 一杯 啤酒
0,好 朋友 去 看 熊出没 陪伴 长大 好怀念 电视剧 上 看 熊出没 日子
0,心理 老师 谈话 心理 老师 夸
0,减药
0,可真 好
0,腊八节 一大早 上班 小区 物业 免费 派送 腊八粥 喝 不 上 中午 部门 工会组织 包 饺子 迎新年 欢送 两位 同事 荣休 不 记得 小时候 家乡 腊八节 风俗 南京 煮 腊八粥 平常 费思量 事情 南京 人 腊八节 不 关心 一个 高度 流动性 社会 值得 传承 根性 东西 居住地 迁移 慢慢 遗失在 身后 脚印 里 尘烟 覆盖 终而 消失 不见 人心 会变 货币 不动产 会 贬值 带来 足够 安全感
0,楼上 邻居 敲 门 在家 害怕 听错 发现 打开门 发现 一位 老爷爷 开口 说 夫人 一件 短裤 掉 阳台 上 不好意思 打扰 进来 说 找 阳台 上 黑漆漆 找 不到 就让 进来 连连 说 抱歉 抱歉 家 地板 弄脏了 说 没事 发现 衣服 卡 隔壁家 细缝 里够 不到 找 晾衣杆 老爷爷 眼睛 不太好 勾 不到 帮 勾 老爷爷 出门 连连 感谢 脱帽 鞠躬 羡慕 老一辈 感情 想着 结婚 一个 人 安安静静 平平凡凡 慢慢 腐烂 掉 发现 老 一个 人 两个 人 撑下去 熬过 漫漫长夜 熬过 人生 苦海 妈妈 说 都 顺其自然
0,能考 多分 好
0,偶然间 发现 爸爸 微信 设成 置顶 爱 爸爸 失望 会 想不开 我会 爱 人 好好 活下去 此博 颓废 做 一个 了结 希望 更 优秀 不负 爸爸 期望 爸爸 说 经济 独立 妈妈 离婚 努力
0,去 花果山 花果山 连云港 花果山
0,去 寄 两份 明信片 请 接听电话
0,去 金沙 看 汉密尔顿 真的 很 震撼 这次 坐在 第二排 真的 很爽 终于 不用 演员 脸 都 看不到 哈哈哈 滨海 湾 金沙 大 剧院
0,去 买 10 块 半 新币 贵 味道 还 不 戳
0,去 学校 研学 三年 第一次 去
0,上班 电瓶车 还坏 倒霉
0,上班 途中 电动车 开太快 撞 老奶奶 扶 奶奶 甩开 骂 上海 话 听不懂 只能 傻傻 愣 原地 流眼泪 好 小区 爷爷奶奶 都 检查 老奶奶 发现 没什么 事情 后 帮 说话 帮忙 扶 奶奶 使眼色 打圆场 说 小姑 凉 不 小心 快 说 对不起 只能 流眼泪 说 对不起 上海 老一辈 人 都 好好 上海 误解 太深 事情 迟到 领导 骂 还 部门 群里 自我检讨 已 自我检讨 保证 下次 工作 投入 感情 会 伤害 好想哭 悲伤 善意 陌生人 治愈 有时候 真的 很 讨厌 世界 世界 上 总会 人 事 留住
0,生日
0,实验课 好 喜欢 铜 颜色
0,高冷 鸭装
0,学 真的 真的 好开心 朋友 唱歌 打牌 一个 初一 人 真的 很 好 真的 很 感谢 陪 说话 世界 多人多 幸运
0,忘记 跑 小号 滤镜 调错 忘记 白天 拍 日落 时 拍
0,去 做 美甲 去 吃 东西 坐在 咖啡店 看 电视剧 玩
0,今天下午 家里 客人 客厅 琴 古筝 非 叭叭 我弹 一首 不 没弹 他家 孙子 还 特别 没 礼貌 乱动 东西 按着 孩子 捶 一顿 老实 爸 还 说 让我拿 放 好几年 酒 摔 舒服 爽 车里 坐 不 去
0,心情 还 去 亲戚家 吃 一堆 扇贝 鲍鱼 螃蟹
0,心情 很 好 很 开心 狗子 很 开心 很 喜欢 狗子 坐在 草堆 里 玩 阳光 透过 树枝 间 缝隙 洒 身上 吹 微风 看 狗子 欢腾 喜欢 感觉
0,速战速决 赶时间 越南
0,已 寄出 11 份 明信片 35 天到 请 接听电话
0,真的 很 难忘 停 电 下雨 赶紧 搬东西 搬 完 东西 去 搬 兔子 真的 一言难尽 还好 小白兔 搬到 淋 不 地方
0,真的 走 吃 吃 不 还 特别 黏 糕 吃 老 冰棍 吃 烤 肠 还 喝 俩 饮料 嘿嘿
0,中午 打扑克 领导 洗 茶壶 泡茶 抓 茶叶 领导 领导 还 问 洗手 没 大大咧咧 装傻 好 累 下辈子 做条 狗 好
0,去 开药 挑战 成功
0,做 石膏 娃娃 好看 不
0,今晚 吃 饭 好 便宜 好 好吃 没 找到 冰糖葫芦
0,今早 我养 两年 蜗牛 摔 地上 出 好多 血 不 熬过去 好 难过 感觉 好 失败 明明 早点 买 一个 新 盒子 悲剧 没买 逃出来 摔下去 真的 好 累 感觉 好 难过 无能为力
0,看 错字 我服
0,精神 内耗 去 做 简单 有氧 运动 出 一身 汗 会 好 很多
0,九一八 鸣笛 响
0,救赎
0,肩膀 疼痛 一张 通往 春天 车票 免费 旅途
0,就算 辛苦 没关系 别以 不好 方式 发泄 好
0,橘子 唯一 水果 说 想 做 去 做
0,写 故事
0,开播 大吉
0,开饭 开饭 互表 心意
0,开启 轻 度假 模式 听说 手上 印 猴子 脸 管用 消费 都 猴子 合肥 巢湖 深业 温泉 假日 度假 酒店
0,开启 加量 一周 新 生活
0,开心 人 都 喜欢 人 真的 会 心情 好些 有时候 去 线下 看 照片 很 好
0,开心 吃 吃 吃
0,看 发现 酒店 云朵 好像 一个 可爱 小朋友
0,看 封神 第一部 马蹬 队友 说 这时候 哪有 马蹬 搜 公元 三 世纪 才 一会儿 两军 对战 队友 说 襄阳 炮 元朝 马队 队友 说 这剧 没法 看 看个 电影 从来 都 没劲
0,热 搜 走掉 人 好
0,泪奔 大 晚上 妈 真的 真 破防 从没 见 上心 真的 感动 哭
0,看宫 三 戏服 拍 看 卖好 累 延时
0,看过 太阳 吃 吃 吃 吃 吃 手机 像是 左撇子 设计
0,看 肩部 核磁共振 一个 医生 说 韧带 拉伤 固定 肩膀 位置 胳膊 痛 肯定 颈椎 再 做 颈椎 核磁共振 报告 显示 颈 椎间盘 推荐 去 理疗科 拔火罐 牵引 短波 射频 电疗 怕疼 针灸 无语 昨天 队友 打电话 说 老婆 要死 真 开玩笑
0,看起来 好好
0,看书 一个多 小时 脑袋 发昏 眼睛 发涩 比起 碎片 化 阅读 长时间 看 一本 完整 专著 很多
0,看 羊 心虚 小 眼神
0,看 夕阳
0,看着 手机 不 玩 好像 好玩
0,考完 感觉 我活 像是 死
0,谱 朋友 建议 很 终于 送 出 结婚 礼物
0,科一 考过去 真的 疯 都 记不住
0,可爱 懒
0,可爱 仔仔 头 很 简易 一个 仔仔 带 帽子 图
0,可爱 爱
0,小时候 束缚 太 长大 后 时间 跑出去 没 时间 创造 时间 换个 城市 几天 很 快乐
0,宝宝 长大 人 欺负 小孩
0,一个 抱抱
0,努力
0,谈
0,口罩 羊 没 口罩 羊
0,跨越 时空 呐喊 花 真糊
0,困困 睡觉觉 晚安 好 梦
0,困 好多 事 没 做
0,来到 红海 没想到 埃及 海 漂亮 沙漠 晚上 星空 真的 巨美 可惜 拍 不 埃及 红海
0,来德香苑 77 天
0,迪拜 真的 背 早上 下雨 坐 出租 来图 二 迪拜 金 相框 下雨 关 迪拜 地铁 真蛮 不 本来 去 帆船 酒店 打个 卡 太远 不 去 吃 很多 好吃 阿联酋 航空 飞机 餐 几根 面条 糊 都 挺 好 阿联酋
0,江西 玩
0,来看 我宝 大长 腿
0,
0,罗马 吃 饭 感觉 物价 冰岛 瑞士 低 好多 加 才 50 欧元
0,青岛 后 第一顿 真 好吃
0,来晚 新年快乐 武汉 勇敢 跨出 一步 希望 明天 好好
0,碗面
0,蓝田 需汲酒 惟 琼浆 浇 美玉 瘦 高者 清难 垢 至贵者 润 因愁 痴竭火 知 求 醉逢歌 知 不必 候 只约 灵犀 过隙 灵光 暗 相投
0,懒 大侠
0,老父亲 跛 脚 一个 人去 镇上 寻觅 假期 算 圆满
0,老娘 终于 放假 祝 超话 里 家 龙年大吉 希望 身体健康 百毒不侵
0,老同事 抱团 上海 同事 讲 独 人才 听得懂 上海 话 同事 上海 话 讲 笑话 中 埋头苦干 公司 一个 人 手足无措 茕茕孑立
0,乐死 下次 超话 再 吵架 发
0,雷克雅未克 大 教堂 好 漂亮 冰岛 哈尔 格林 姆斯大 教堂
0,累嘛 挺 累 困 好像 困
0,李 去世 热 搜 一瞬间 压抑 心慌 愿 人 都 好好
0,理疗 完毕 去 医院 药 路过 乌龙潭 公园 绿树 葱茏 繁花似锦
0,更 四集 开播 大吉
0,中 两个 奖 一个 藏服 娃衣 一个 包包 好开心
0,练车 练车
0,两个 人 午饭 女儿 说 隔 老远 闻到 香气 香得 下手 好 幸福 不遗余力 夸 搞 想 偷懒 都 不好意思
0,两年 眼前 人 已 非 彼时 人
0,两位 事业有成
0,凌晨 四点 噩梦 惊醒 顺便去 追个 漫画
0,凌晨 一种 世界 上 只 剩 活着 感觉
0,凌乱 生活 温馨 生活 海底 捞 锅底 很赞 在家 吃 海底 捞 尽兴 很多
0,领导 说 孩子 爹无语 摇头 感觉 来世 不 做 打工 狗
0,六年 前
0,楼下 一大早 装修
0,卢浮宫 不愧 全球 数一数二 博物馆 巴黎 卢浮宫 法国 旅游 法国 法国 卢浮宫
0,路边 潮湿 地面 上 躺 一个 穿 绿色 棉服 女孩 同伴 嘻嘻哈哈 热闹 蹲 酒吧 狂欢 清晨 年轻人 天 很 冷 一个 女孩 仰着 脸 双目 紧闭 上半身 压在 一辆 汽车 跟着 照顾 一个 小伙子 一个 年轻人 歪 身子 小便 同伴 一脸茫然 地望 行人 不知所措 今朝有酒今朝醉 明日 愁来 明日 愁
0,路过 宝宝 吃 巧克力 天天开心 前 几天 买 一大 罐 巧克力 吃不完
0,伦敦 爱死 城市 英国伦敦
0,伦敦 清晨 可太爱 秋天 英国伦敦 伦敦 秋天
0,妈妈 入院 开启 陪护 第一晚 注定 无眠 一晚
0,马克思 恩格斯 社会主义 兄弟 情 不
0,马特 海格 活下去 理由
0,马特 海格 活下去 理由 本书 第二本 患者 很 书书中 记录 作者 患病 痊愈 过程 告诉 正确认识 疾病 走出 阴霾 希望 本书 常 网上 听过 人 说起 朋友 患病 变得 脾气 古怪 会 说话 出尔反尔 动不动 发脾气 情况 网上 骂人 网友 帮腔 说 不 朋友 交朋友 找气 受 这样的话 真的 很 痛心 一个 患病 普通人 正确认识 患者 做 不到 包容 易燃易爆 炸 性格 情绪低落 远离 一阵 好 理解 远离
0,买饭 回家 发现 家门口 有个 小 野猫 马不停蹄 从家 一根 火腿肠 好 可爱
0,卖相 不 真的 好 好吃 啊啊啊 薯条 几年 吃 最 好吃 冰岛 黑 沙滩
0,慢慢来 变好 路上 慢 一点 何妨 希望 世界 简简单单 活 自由 安静 快乐
0,慢 步子 小 往前走 好
0,猫猫 别跑 张 张嘴 做 核酸 图 一二三 同学 拍
0,猫猫 治愈
0,猫咪 孩子 大人 走 家
0,没见 贱 人 上岸 上岸 不发 朋友圈 私 发给 几个
0,没卡 上点 600 耶 第二季 快快 抬上来
0,没 人 曾 走过 路 无助 崩溃 人 在意 过程 只会 轻描淡写 说 一句 变
0,没想到 最怕 事情 住 挺住
0,本事 家庭 都
0,人 心疼 别人
0,星光 灯火 天亮 出发 心心念念 318 成都 成都 瑞廷 西郊 酒店
0,意义 少说 事少 做
0,每次 家里人 打电话 都 很 压力 说到底 没 钱
0,每次 回想 选择 都 会 后悔
0,每次 听 爱情 首歌 会 不 自觉 微笑 看 别人 秀 恩爱 亲吻 发现 真的 很 向往 爱情 真 爱 降临 身上 有没有 爱情 都 无所谓 发现 我错 孤独 太久 忘 爱 喜欢 感觉
0,别人 爱 瞬间 都 会 发现自己 不 值得 一点 都 不 值得
0,点
0,都 好困 睡 睡 十几个 小时
0,都 发愁
0,上学 都 祈祷 顺顺利利 完
0,至少 一瓶 可乐 喝 三瓶
0,美好 周末 要宅家 睡觉 喽 都 不
0,美貌 第一 生产力 真的 很 好
0,懵懵 小 懒
0,梦见 回到 学生 时代 一间 大 教室 里 坐满 人 下课 蜂拥 而出 一只 鞋 踩 掉 脚上 两只 不 鞋 疯狂 找鞋 安静 一只 一只 脚 观察 大声 询问 一个个 鞋架 上 反复 查找 压抑 焦躁 费尽 力气 搬 一架 古筝 古琴 乐器 穿过 一个 投影幕 布 教室 一个 金色 头发 外国 女人 带 演 话剧 小心翼翼 等待 误入 镜头 话剧 尾声 观众 演员 队伍 跳 热烈 舞蹈 极速 跃过 人群 找 鞋 醒来 沉浸 梦境 疲惫 之中 迷迷糊糊 躺 半小时 女儿 进来 上次 事情 爸杠 上 死活 不让 他来 租屋
0,梦中 那种 感觉 很 美好 想 梦里 不 醒来
0,迷迷糊糊 发现自己 身处 黑暗 之中 好像 睡着 一会儿 寂静 黑暗 吸附 能力 极其 温柔 一点一点 往下沉 陌生 虚空 意义 感觉 越来越 这时候 隔壁 传来 猫咪 喷嚏 声 僵局 打破 翻 身 听到 手机 咕咚一声 摸索 身下 找到 736 躺 下 一个半 小时 白天 睡多 晚上 很难 入眠 听 六 祖坛 沉浮 梦 海里 事实证明 老祖宗 智慧 艾灸 牵引 调到 理想 状态 疼痛 缓解
0,明 后 两天 考试 报 考试 啊啊啊 啊啊啊 每次 都 想 摆烂
0,明明 很 想 睡 闭上眼 睡不着
0,明年 找个 双休 工作
0,明天 宠物 盖房子 真的 赶鸭子上架
0,明天 返程 风景 真的 很漂亮 希望 此刻 这条 微博 开心
0,明天 过个 意义 以此为证
0,明天 朋友 玩 密室 第一次 玩 还 挺 期待
0,明天 国庆 举国欢庆
0,明天 换到 新 病房 喽 终于 摆脱 魔音 贯耳 呼噜 声
0,明天 就要 去 学校 不想 去 学校
0,明天 中考 希望 一切顺利
0,明天 悲欢 离合
0,明天 面试 精神状态 好 糟糕 脑子 一片空白
0,明天 面试 好 紧张 怕 社交 怕 别人 处 不好 关系 加油
0,明天 显示 没雨 希望 真的 没雨
0,明天 去 参加 线下 最 幸福 事情
0,明侦 第六 季 忘忧 杂货铺 患者 发声 看 感触 颇 推荐 去 看
0,命运 赐予 力量 保护 想 保护 人 真的 很 好
0,命 一条 要命 事 不止 一件
0,莫名其妙 讨厌 很多 人 真的 好
0,状况 30 多岁 年纪 60 多岁 身体 10 岁 经济 3 岁 情绪 管理
0,拿到 感谢 馥 铭感 姐妹 帮 代签
0,家伙 临时 开会 爽约 一个 人 吃 一份 喜欢 煲仔饭 庆祝 结束 手头 工作 吸收 酱汁 锅巴 很香 熟悉 小时候 味道 待会儿 带点 烤肉 回家 哄哄 可怜 高中生
0,那天 收到 快递 员 打来 电话 上班 不 接听 两箱 猫 砂 放在 驿站 一袋 27 公斤 总共 12 袋 每次 家里 拎 两袋 往返 六趟 队友 才 帮 搬回来 身体 某项 功能 才 明白 价值 敝帚自珍
0,那种 眼睛 困 脑子 跳舞 感觉 真的 受够了
0,奶奶 开心 一点 捡 一只 小狗狗 特别 喜欢 小狗 小修 勾 忍不住 笑 开心 那种
0,内个 小 程序 抢票
0,内耗 都 会 看 几段 话 真的 会 好 很多 骂 内耗 人 都 不 都 看成 道路 上 阻挠 做 不在意 好 来讲 还 困难 人间 值得 支撑 活下去 人才 在意 事事 在意 谨小慎微 很 累 别人 情绪 买单 不 违背 法律 人间 一趟 做个 恶人 无妨
0,内心 强大 境界 所有人 离开 我心 还 如如 不动 一句 话 寡到 极致 一个 人 繁华 会 发现 接受 世界 里边 身边 得失 背叛 聚散 都 放下 看透 世界 本身 一个 世界 从来 都 不增 不减 只不过 人 来到 世界 演了 一场 戏演 完 散 还 会 别人 来演 会 发现 人 内心 柔弱 情绪 波动 人和事 影响 波动 无非 世界 人太多 想要 还 太 怕 还 太 世界 演戏 人 动 都 伤筋动骨 本质 上 拉扯 人 事儿 不 都 世界 过客 看不到 真相 人生 永远 别人 而活
0,开导 别人 是因为 身在 局外 开导 不了 身在局 中
0,毫不犹豫 马上 接听电话 好像
0,没 办法 不去 想 没 办法 不去 怨
0,白天 喝 奶茶 实在 睡不着 想到 事情 反正 写日记 做 小 记录 几件 事情 碰到 火车 哥 去 理会 倒 天天 给我发 消息 晚上 还 时不时 打电话 害怕 没接 睡不着 想 挺 久 换位 思考 理解 如果说 碰到 性 转版 会 疯狂 心动 说 自恋 碰到 一个 高高 瘦瘦 皮肤 很白 男生 性转版 家里 做生意 一年 年收 50 万 家里 好几十万 应收 账款 做 一二十年 生意 家里 叔叔 伯伯 那种 做 医生 主任 朋友 全部都是 澳洲 留学 金融 上市公司 工作 北京 土著 字节 上班 等等等等 父母 很 年轻 家里 五 套房 高考 500 多分 一个 小妹妹 一个 人 激烈 就业 竞争 市场 厮杀 留在 上海市 中心 年薪 20 多万 事业心 很强 小学 还 上 兴趣 街舞 班 教师 资格证 上海 房价 敏感 情商 很 高 温柔 大方 做过 老师 想 类 男生 接触 这类 男生 会 心动 心动 一见钟情 下意识 估价 讲 势利 确实 普通人 魅力 来源 一想 好 厉害 一个 人 跌跌撞撞 踉踉跄跄 感觉 都 疯狂 爱上 都 解释 刚 爱 搭 不理 高傲 自满 得知 条件 疯狂 骚扰 烦躁 还 点点 恶心 那种 人类 欲望 深层次 恶心 想 赶紧 缩回 壳子 里 说实话 很 害怕 他会 做出 骚扰 事情 或者说 一个 状态 一个 很 影响 想 删掉 消息 都 感觉 压力 倍增 不 抑郁 发作 原因 感觉 像是 有块 石头 压着 喘 气来 删掉 才能 安心 睡个 好觉 做个 好 梦 很 害怕 他会 顺藤摸瓜 找到 全方位 骚扰 一件 事情 我要 搬家 住 进 一间 小小的 公寓 公司 很 近 新 生活 不 打扰 小屋 不 白天 喝 奶茶 缘故 失眠 成年人 不看 对错 只 看 利弊 负担过重 圣母 心 泛滥 好事 同情 共情 背负 命运 命运 够 沉重 风吹草动 都 担惊受怕 只 想 好好 照顾 保护 好 珍贵 世间 仅 世界 里 唯一
